,,,,01-Dec-16,,02-Dec-16,,03-Dec-16,,04-Dec-16,,05-Dec-16,,06-Dec-16,,07-Dec-16,,08-Dec-16,,09-Dec-16,,10-Dec-16,,11-Dec-16,,12-Dec-16,,13-Dec-16,,14-Dec-16,,15-Dec-16,,16-Dec-16,,17-Dec-16,,18-Dec-16,,19-Dec-16,,20-Dec-16,,21-Dec-16,,22-Dec-16,,23-Dec-16,,24-Dec-16,,25-Dec-16,,26-Dec-16,,27-Dec-16,,28-Dec-16,,29-Dec-16,,30-Dec-16,,31-Dec-16,,01-Jan-17,,02-Jan-17,,03-Jan-17,,04-Jan-17,,05-Jan-17,,06-Jan-17,,07-Jan-17,,08-Jan-17,,09-Jan-17,,10-Jan-17,,11-Jan-17,,12-Jan-17,,13-Jan-17,,14-Jan-17,,15-Jan-17,,16-Jan-17,,17-Jan-17,,18-Jan-17,,19-Jan-17,,20-Jan-17,,21-Jan-17,,22-Jan-17,,23-Jan-17,,24-Jan-17,,25-Jan-17,,26-Jan-17,,27-Jan-17,,28-Jan-17,,29-Jan-17,,30-Jan-17,,31-Jan-17,,01-Feb-17,,02-Feb-17,,03-Feb-17,,04-Feb-17,,05-Feb-17,,06-Feb-17,,07-Feb-17,,08-Feb-17,,09-Feb-17,,10-Feb-17,,11-Feb-17,,12-Feb-17,,13-Feb-17,,14-Feb-17,,15-Feb-17,,16-Feb-17,,17-Feb-17,,18-Feb-17,,19-Feb-17,,20-Feb-17,,21-Feb-17,,22-Feb-17,,23-Feb-17,,24-Feb-17,,25-Feb-17,,26-Feb-17,,27-Feb-17,,28-Feb-17,,01-Mar-17,,02-Mar-17,,03-Mar-17,,04-Mar-17,,05-Mar-17,,06-Mar-17,,07-Mar-17,,08-Mar-17,,09-Mar-17,,10-Mar-17,,11-Mar-17,,12-Mar-17,
Midlands And East Of England Commissioning Region,,RXW,Shrewsbury And Telford Hospital NHS Trust,19,19,15,15,0,0,0,0,17,15,18,17,17,17,15,14,18,15,19,17,19,17,17,12,15,11,14,11,16,13,15,12,16,12,16,14,13,12,16,13,12,10,14,9,15,10,17,13,17,15,16,15,17,15,13,11,15,14,18,18,16,14,17,17,18,18,15,15,19,14,19,17,17,16,17,16,18,17,18,18,15,15,18,13,18,16,18,16,16,14,17,14,19,18,13,13,18,16,17,16,17,12,17,15,17,13,16,14,15,13,18,12,20,19,19,18,19,17,18,16,18,17,11,10,16,15,14,13,12,11,19,18,17,17,17,17,19,17,19,19,18,16,17,15,19,16,19,17,16,13,19,18,18,18,19,19,17,17,17,16,18,16,18,17,14,13,16,12,18,15,17,17,19,17,18,16,19,18,18,15,18,17,17,17,18,17,17,16,17,16,18,17,14,12,11,9,17,12,19,13,19,15,20,16
Midlands And East Of England Commissioning Region,,RJC,South Warwickshire NHS Foundation Trust,7,5,7,5,7,5,7,5,7,6,7,5,7,4,7,5,7,6,7,6,7,7,7,6,7,7,7,6,7,6,7,6,7,6,7,4,7,6,7,6,7,6,7,5,7,6,7,4,7,5,7,4,7,4,7,4,7,5,7,6,7,7,7,6,7,6,7,6,7,6,7,4,7,5,7,6,7,6,7,7,7,6,7,6,7,6,7,5,7,7,7,6,7,4,7,4,7,5,7,6,7,7,7,5,7,6,7,6,7,6,7,6,7,5,7,6,7,6,7,5,7,6,7,7,7,6,7,6,7,4,7,4,7,4,7,4,7,6,7,5,7,5,7,5,7,5,7,6,7,4,7,3,7,5,7,5,7,5,7,5,7,5,7,6,7,5,7,4,7,4,7,3,7,3,7,5,7,5,7,5,7,7,7,7,7,6,7,6,7,6,7,5,7,5,7,3,7,5,7,4,7,5,7,5
Midlands And East Of England Commissioning Region,,RAJ,Southend University Hospital NHS Foundation Trust,27,24,27,26,27,27,27,27,28,28,27,27,27,26,27,26,27,27,27,25,27,27,27,26,27,27,27,23,27,24,27,23,27,23,27,24,27,24,27,27,27,24,27,21,27,21,27,22,27,22,27,27,28,28,27,27,32,32,32,32,32,32,32,32,27,27,31,31,33,33,31,29,32,32,32,32,32,31,39,38,33,33,31,27,31,28,31,28,32,28,32,28,32,29,31,27,30,27,32,30,31,28,30,29,30,27,31,27,30,27,30,24,31,27,31,28,31,29,31,26,30,27,30,25,31,29,30,27,30,24,30,24,30,24,31,28,27,23,27,22,27,21,28,21,28,23,27,22,27,26,27,21,27,25,27,25,27,22,27,22,27,21,28,22,27,23,27,24,27,19,27,22,27,24,27,21,27,20,27,23,27,26,27,25,27,25,27,23,27,23,27,25,27,24,27,24,27,24,27,24,27,24,27,24
Midlands And East Of England Commissioning Region,,RNA,The Dudley Group NHS Foundation Trust,20,20,20,19,20,20,20,19,20,20,20,20,20,19,20,20,20,20,20,20,20,20,20,20,20,20,20,19,20,20,20,20,20,20,20,20,20,20,20,19,20,17,20,17,20,16,20,14,20,14,20,13,20,20,20,19,20,18,20,18,20,16,20,20,20,18,20,20,20,20,20,20,20,18,20,17,20,20,20,20,20,18,20,20,20,20,20,20,20,19,20,20,20,20,20,20,20,20,20,19,20,17,20,19,20,19,20,20,20,20,20,20,20,19,20,18,20,19,20,20,20,20,20,20,20,20,20,20,20,20,20,18,20,18,20,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,18,20,19,20,18,20,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,18,20,17,20,20,20,20,20,19,20,19,20,19,20,13,20,11,20,14,20,16,20,18
Midlands And East Of England Commissioning Region,,RQW,The Princess Alexandra Hospital NHS Trust,10,9,10,9,10,10,10,7,10,9,10,9,10,9,10,9,10,9,10,10,10,10,10,10,10,8,10,10,10,10,10,10,10,6,10,9,10,10,10,10,10,8,10,8,10,8,10,8,10,6,10,6,10,7,10,7,10,8,10,7,10,6,10,7,10,9,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,9,10,8,10,7,10,10,10,10,10,9,10,8,10,7,10,10,10,8,10,8,10,6,10,8,10,7,10,9,10,10,10,9,10,7,10,7,10,10,10,10,10,9,10,10,10,9,10,10,10,9,10,10,10,10,10,9,10,7,10,9,10,8,10,10,10,10,10,10,10,9,10,10,10,9,10,9,10,9,10,8,10,9,10,8,10,9,10,9,10,7,10,7,10,7,10,9,10,9,10,10,10,9,10,10,10,10,10,10,10,8,10,7,10,6,10,6,10,7,10,7
Midlands And East Of England Commissioning Region,,RCX,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",11,8,11,8,11,8,11,8,13,11,13,12,13,11,13,12,2,10,2,10,2,10,13,7,8,7,10,10,6,7,3,7,3,7,3,7,13,7,12,8,12,7,12,6,12,11,13,9,13,1,13,10,12,11,12,11,12,12,12,9,12,9,12,9,12,9,12,9,12,11,12,11,12,11,12,11,12,11,10,9,11,11,11,11,11,10,11,8,11,8,11,0,12,10,12,9,12,8,12,8,12,8,12,12,12,12,2,0,13,13,13,11,13,12,13,12,13,12,13,9,13,8,13,8,13,8,13,8,13,8,13,8,13,10,13,10,13,10,13,10,13,11,13,11,13,11,13,10,13,10,13,10,13,9,13,7,13,7,13,9,13,9,13,9,13,9,13,10,13,8,13,9,13,9,13,10,13,6,13,6,13,11,13,6,13,7,13,7,13,11,13,11,13,10,13,9,0,0,13,7,13,7,13,7
Midlands And East Of England Commissioning Region,,RL1,The Robert Jones And Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,4,2,4,4,4,1,4,1,4,3,4,4,4,2,4,2,5,2,5,1,5,0,4,2,4,4,4,0,4,4,4,3,4,4,4,3,4,3,4,2,4,2,4,3,4,2,0,0,0,0,0,0,4,0,4,1,5,3,4,4,4,3,4,0,5,0,4,2,5,4,5,4,4,3,4,4,4,4,5,5,5,5,5,3,4,1,5,4,4,2,4,3,5,5,5,4,5,4,5,4,4,1,4,0,4,3,4,4,5,5,4,3,5,5,4,2,4,4,4,2,4,2,4,3,5,1,4,1,4,3,4,0,4,0,4,3,4,2,4,3,5,3,4,4,4,4,4,1,4,2,4,4,6,6,4,3,4,1,4,1,4,1,4,4,4,1,4,3,6,6,4,2,4,4,4,3,5,3,4,1,4,3,4,2,4,3,4,3,4,2,5,3,4,3,4,2,5,4,4,3,4,3,4,2
Midlands And East Of England Commissioning Region,,RL4,The Royal Wolverhampton NHS Trust,28,21,28,20,28,18,28,18,28,18,28,18,28,19,28,20,28,20,28,17,28,18,28,18,28,21,28,20,28,24,28,20,28,16,28,17,28,17,28,23,28,20,28,20,28,22,28,21,28,16,28,15,28,14,28,20,28,19,28,21,28,18,28,15,28,17,28,22,28,24,28,20,28,20,28,19,28,20,28,20,28,24,28,23,28,22,28,19,28,16,28,14,28,19,28,19,28,18,28,19,28,22,28,18,28,17,28,15,28,15,28,20,28,19,28,17,28,16,28,16,28,16,28,23,28,21,28,21,28,18,28,21,28,17,28,19,28,19,28,22,28,25,28,14,28,14,28,13,28,16,28,16,28,16,28,9,28,19,28,13,28,11,28,14,28,16,28,15,28,18,28,15,28,14,28,17,28,18,28,18,28,18,28,19,28,13,28,14,28,13,28,22,28,22,28,19,28,17,28,17,28,13,28,13
Midlands And East Of England Commissioning Region,,RWD,United Lincolnshire Hospitals NHS Trust,31,23,31,20,31,19,31,26,31,19,31,24,31,26,31,26,31,24,31,25,0,0,25,19,31,25,31,22,31,21,31,22,31,22,31,23,32,24,32,29,31,26,31,29,31,26,31,26,31,24,31,23,31,24,31,26,31,23,32,20,31,18,31,22,31,24,31,24,32,29,31,23,31,21,31,22,31,26,31,26,31,27,32,28,31,25,31,25,31,19,31,25,31,26,32,26,32,27,31,26,31,26,31,23,31,23,31,24,31,26,31,25,31,25,31,24,31,25,31,26,31,27,31,27,31,29,31,29,32,26,31,25,31,26,31,28,31,28,31,29,31,26,31,23,31,21,31,20,31,18,31,20,31,17,31,26,31,24,31,20,31,22,31,22,31,27,31,24,31,25,31,23,31,23,31,20,31,21,31,24,31,23,31,26,31,23,31,21,31,24,31,21,31,25,31,24,31,24,31,24,31,24,31,24
Midlands And East Of England Commissioning Region,,RRK,University Hospitals Birmingham NHS Foundation Trust,66,66,68,68,72,72,70,65,71,70,69,69,67,65,74,74,69,69,77,72,73,73,70,69,71,71,69,68,69,68,67,64,69,63,67,61,69,66,83,81,71,67,67,62,67,62,59,58,65,62,65,62,64,57,62,57,65,61,64,64,64,64,65,64,65,64,63,62,65,64,72,69,69,63,71,66,67,66,71,69,72,71,71,68,66,64,76,64,69,65,67,64,67,62,70,68,73,69,70,69,75,71,77,74,76,74,72,71,69,68,77,77,73,71,74,72,75,72,72,72,72,71,73,72,74,73,69,68,74,74,71,70,75,73,72,70,76,73,75,74,74,73,71,70,72,71,60,56,70,67,69,68,71,69,75,75,75,75,68,66,67,63,66,65,70,68,72,70,65,63,71,70,69,69,70,70,68,66,70,67,70,70,73,72,69,68,69,65,75,69,69,66,74,73,75,73,65,64,66,64,69,62,71,69
Midlands And East Of England Commissioning Region,,RKB,University Hospitals Coventry And Warwickshire NHS Trust,37,34,37,34,37,34,37,34,37,35,37,36,37,33,37,34,37,36,37,36,37,34,37,37,37,36,37,37,37,37,37,36,0,0,0,0,37,36,37,36,37,37,37,35,37,35,37,25,0,0,27,26,37,37,37,36,37,37,37,34,37,34,37,34,37,34,37,35,37,36,37,35,37,35,37,35,37,35,37,35,37,36,37,37,37,37,0,0,37,36,37,37,37,35,37,37,37,37,37,37,37,36,37,36,37,36,37,37,37,36,37,37,37,37,37,30,37,29,37,37,37,34,37,35,37,35,37,34,37,31,37,28,37,33,37,34,37,36,37,37,37,35,37,37,37,33,37,35,37,35,37,37,37,35,37,37,37,33,37,36,37,36,37,35,37,35,37,34,37,35,37,37,37,37,37,36,37,37,37,35,37,36,37,35,37,34,37,36,37,36,37,36,37,36,37,36,37,34,37,36,37,36,37,37
Midlands And East Of England Commissioning Region,,RWE,University Hospitals Of Leicester NHS Trust,80,54,80,46,80,47,80,44,80,49,80,55,80,60,80,54,80,52,80,48,80,50,80,60,80,56,80,63,80,61,80,62,80,57,80,50,80,56,80,60,80,56,80,56,80,54,80,47,80,46,80,43,80,45,80,58,80,60,80,57,80,54,80,52,80,50,80,59,80,57,80,62,80,61,80,77,80,53,80,63,80,66,80,69,80,67,80,68,80,65,80,56,80,67,80,66,80,63,80,67,80,66,80,57,80,55,80,58,80,65,80,65,80,68,80,62,80,57,80,54,80,67,80,63,80,65,80,68,80,62,80,56,80,50,80,58,80,61,80,62,80,63,80,59,80,49,80,44,80,52,80,57,80,62,80,62,80,67,80,53,80,51,80,55,80,66,80,62,76,62,76,62,76,53,76,54,76,56,76,61,76,69,76,56,76,59,76,52,76,50,76,59,76,65,76,73,76,67,76,59,76,49,76,54
Midlands And East Of England Commissioning Region,,RJE,University Hospitals Of North Midlands NHS Trust,82,78,82,76,82,69,82,70,82,71,82,76,82,75,82,75,82,76,82,73,82,69,82,75,82,73,82,74,82,75,82,70,82,70,82,69,82,70,82,71,82,70,82,74,82,71,82,69,82,66,82,67,82,62,82,68,80,67,82,64,82,70,82,70,82,68,82,73,82,76,82,75,82,67,82,69,82,69,82,73,82,76,82,74,82,70,82,74,82,75,82,68,82,64,82,68,82,69,82,74,82,70,82,69,82,69,82,73,82,72,82,73,82,77,0,0,0,0,0,0,0,0,0,0,0,0,82,71,82,81,82,81,82,75,82,76,82,74,82,74,82,72,82,70,82,66,82,70,82,70,82,75,82,76,82,73,82,67,82,66,82,63,82,70,82,71,82,73,82,73,82,75,82,76,82,66,82,69,82,77,82,78,82,72,82,69,82,71,82,69,82,71,82,72,82,68,82,73,82,71,82,68,82,69
Midlands And East Of England Commissioning Region,,RBK,Walsall Healthcare NHS Trust,13,9,13,11,13,12,13,11,13,12,13,12,13,11,13,12,13,12,13,13,13,13,13,13,13,12,13,12,13,13,13,12,13,12,13,12,13,9,13,11,13,12,13,12,13,12,13,11,13,10,13,0,13,13,13,13,13,12,13,13,13,12,13,13,0,0,14,14,14,14,13,13,13,13,13,13,14,14,15,15,13,13,14,14,13,12,14,14,14,14,13,13,13,13,13,10,13,9,13,13,13,13,13,11,13,12,13,12,15,15,13,12,13,13,13,13,13,13,13,8,14,14,13,13,13,13,15,15,15,15,15,15,14,14,13,13,13,13,13,11,13,11,13,11,13,9,13,7,13,7,13,9,13,6,13,7,13,10,13,10,13,12,13,11,13,11,13,12,13,12,13,12,13,13,13,12,13,12,13,13,13,13,13,13,13,11,13,9,13,10,13,12,14,14,13,11,13,12,14,14,13,10,13,10
Midlands And East Of England Commissioning Region,,RWG,West Hertfordshire Hospitals NHS Trust,18,15,18,18,18,17,18,18,18,18,18,16,18,17,19,19,18,17,19,19,18,18,19,19,19,19,18,18,18,18,18,18,18,17,18,16,18,15,18,15,18,16,18,15,18,12,18,10,18,10,18,13,18,17,18,17,18,16,18,16,18,17,18,17,18,15,18,17,18,18,18,16,18,17,19,19,18,17,18,18,18,17,18,16,18,18,18,17,18,13,18,13,18,15,18,17,18,16,18,18,18,18,19,19,19,19,18,17,18,14,18,13,18,15,18,12,18,13,18,13,20,20,19,17,18,16,18,16,18,17,18,15,18,17,18,15,18,16,18,17,18,18,21,21,18,17,18,16,18,15,18,14,18,17,19,19,20,20,18,17,18,15,18,15,19,19,18,18,18,14,18,14,18,15,18,16,18,13,18,13,18,12,18,10,18,16,18,16,18,15,18,17,18,17,18,15,18,16,18,18,18,17,18,16
Midlands And East Of England Commissioning Region,,RGR,West Suffolk NHS Foundation Trust,0,0,0,0,0,0,0,0,9,9,0,0,9,9,9,7,9,8,9,8,9,9,9,8,9,9,9,9,9,8,9,7,9,8,9,7,9,7,9,6,9,1,9,9,9,7,9,7,9,7,9,9,9,9,9,9,9,9,9,9,9,7,9,8,9,9,9,8,9,8,9,8,9,8,11,11,10,10,9,9,9,9,9,9,9,9,9,8,9,8,9,8,9,8,9,9,9,7,9,8,9,8,9,9,9,9,10,10,9,9,10,10,10,10,9,9,9,8,9,8,9,9,9,8,9,8,9,9,9,7,9,8,9,6,9,7,9,7,9,8,9,7,9,8,9,8,9,9,9,9,9,8,9,8,9,9,9,8,10,10,9,9,9,8,9,8,9,7,9,6,9,5,9,5,9,5,9,6,9,6,9,6,9,6,9,5,9,6,9,6,9,8,9,7,9,7,9,6,9,7,9,7,9,9
Midlands And East Of England Commissioning Region,,RWP,Worcestershire Acute Hospitals NHS Trust,26,24,26,24,26,25,26,25,26,23,26,25,26,26,26,23,26,23,26,22,26,22,26,23,26,25,26,24,26,24,26,23,26,24,26,25,26,24,26,22,26,24,26,22,26,23,26,21,26,21,26,21,26,26,26,25,26,26,26,24,26,25,26,24,26,25,26,25,26,24,26,25,26,25,26,25,26,25,26,26,26,24,26,25,26,25,26,24,26,26,26,24,26,25,26,26,26,25,26,24,26,24,26,25,26,26,26,23,26,25,26,25,26,24,26,24,26,24,26,25,26,26,26,25,26,24,26,24,26,23,26,24,26,26,26,25,26,24,26,24,26,25,26,23,26,21,26,24,26,25,26,24,26,26,26,24,26,23,26,21,26,24,26,25,26,24,26,24,26,24,26,25,26,23,26,24,26,22,26,23,26,24,26,23,26,20,26,23,26,20,26,25,26,23,26,24,26,24,26,24,26,22,26,21
Midlands And East Of England Commissioning Region,,RLQ,Wye Valley NHS Trust,6,5,6,3,6,3,6,4,6,3,6,3,6,3,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,6,6,6,6,4,6,4,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,0,0,6,6,6,5,6,6,6,4,6,5,6,3,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,4,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,4,6,4,6,4,6,5,6,6,6,6,6,5,6,5,6,5,6,4,6,4,6,4,6,3,6,4,6,5,0,0,6,5,6,6,6,5,6,6,6,6,6,6,6,5,6,6,6,4,6,5,6,4,6,4,6,4,6,4,6,4,6,5,6,6,6,6,6,6,6,6,6,4,6,5,6,5,6,5,6,5,6,4
North Of England Commissioning Region,,REM,Aintree University Hospital NHS Foundation Trust,23,19,23,19,23,19,23,17,23,17,23,17,23,23,23,21,23,22,23,19,23,20,23,23,23,19,23,18,23,22,23,18,23,16,23,17,23,19,23,20,23,23,23,22,23,23,0,0,23,15,23,16,23,16,23,17,23,23,23,23,23,14,23,17,23,22,23,21,23,20,23,18,23,19,23,15,23,14,23,15,23,17,23,15,23,16,23,20,23,19,23,19,23,18,23,20,23,20,23,21,23,19,23,19,23,23,23,23,23,19,23,21,23,20,23,22,23,23,23,18,23,20,23,23,23,19,23,21,23,19,23,19,23,19,23,23,23,15,23,18,23,16,23,16,23,20,23,20,23,23,23,19,23,20,23,17,23,22,23,19,23,23,23,18,23,19,23,18,23,23,23,18,23,19,23,18,23,19,23,20,23,20,23,19,23,22,23,19,23,19,23,16,23,23,23,21,23,23,23,21,23,19,23,15
North Of England Commissioning Region,,RCF,Airedale NHS Foundation Trust,7,4,7,4,7,6,7,6,7,6,7,6,7,6,7,4,7,4,7,3,7,3,7,4,7,4,7,4,7,5,7,5,7,5,7,5,7,4,7,5,7,6,7,4,7,5,7,5,7,5,7,5,7,6,7,5,7,5,7,5,7,5,7,6,7,6,7,5,7,5,7,6,7,5,7,4,7,4,7,5,7,5,7,4,7,4,7,5,7,5,7,4,7,3,7,4,7,6,7,3,7,3,7,3,7,5,7,5,7,5,7,4,7,5,7,4,7,4,7,5,7,4,7,6,7,5,7,4,7,6,7,5,7,5,7,4,7,4,7,3,7,5,7,3,7,4,7,3,7,4,7,3,7,2,7,1,7,2,7,3,7,5,7,4,7,4,7,6,7,4,7,5,7,4,7,4,7,4,7,4,7,3,7,3,7,4,7,4,7,4,7,4,7,5,7,4,7,3,7,4,7,4,7,6
North Of England Commissioning Region,,RBS,Alder Hey Children's NHS Foundation Trust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Of England Commissioning Region,,RFF,Barnsley Hospital NHS Foundation Trust,11,9,11,6,11,9,11,9,11,11,11,9,11,10,11,9,11,10,11,10,11,10,11,8,11,7,11,9,11,11,11,11,11,8,11,7,11,7,11,8,11,8,11,7,11,7,11,10,11,9,11,10,11,9,11,11,11,11,11,8,11,9,11,10,11,11,11,11,11,11,11,10,11,7,11,9,11,9,11,10,11,10,11,8,11,7,11,10,11,8,11,9,11,9,11,9,11,9,11,9,11,11,11,8,11,10,11,9,11,10,11,9,11,8,11,11,11,9,11,10,11,11,11,11,11,9,11,11,11,9,11,8,11,7,12,11,11,10,11,9,11,11,11,11,11,11,11,11,11,11,11,9,11,10,11,10,11,8,11,9,11,9,11,9,11,11,11,11,11,10,11,7,11,9,11,10,11,10,11,8,11,8,11,10,11,9,11,10,11,7,11,10,11,10,11,7,11,8,11,10,11,8,11,8
North Of England Commissioning Region,,RXL,Blackpool Teaching Hospitals NHS Foundation Trust,34,28,34,20,34,19,34,22,34,26,34,32,34,32,34,31,34,27,34,22,34,23,34,26,34,24,34,28,34,33,34,28,34,24,34,22,34,29,34,30,34,28,34,24,34,23,34,16,34,14,34,15,34,16,34,21,34,22,34,25,34,24,34,22,33,21,34,21,34,25,34,24,34,27,34,22,34,20,34,18,34,21,34,22,34,25,34,24,34,22,34,23,34,28,34,30,34,31,34,30,34,26,34,24,34,23,34,31,34,31,34,29,34,32,34,23,34,23,34,21,34,24,34,29,34,30,34,27,34,23,34,26,34,25,34,33,34,31,34,33,34,33,34,26,34,17,34,15,34,28,34,28,34,27,34,31,34,23,34,22,34,21,34,29,34,31,34,33,34,31,34,27,34,23,34,24,34,27,34,32,34,29,34,32,34,22,34,20,34,18,34,31,34,32,34,31,34,30,34,29,34,29,34,29
North Of England Commissioning Region,,RMC,Bolton NHS Foundation Trust,18,18,18,18,18,18,18,18,18,17,18,14,18,15,18,14,18,18,18,18,18,18,18,18,0,0,18,17,18,16,18,15,18,16,18,16,18,16,18,18,18,15,18,13,18,18,18,13,18,17,18,16,18,16,18,14,18,17,0,0,0,0,0,0,18,16,18,15,18,15,18,17,18,16,18,13,18,14,18,12,18,15,18,16,18,16,18,18,18,15,18,14,18,13,18,16,18,16,18,18,18,18,18,18,18,18,18,16,18,17,18,16,18,18,18,16,18,14,18,15,18,12,18,15,18,16,18,16,18,16,18,15,18,17,18,12,18,15,18,15,18,17,0,0,0,0,0,0,18,17,18,15,18,15,18,13,18,14,18,15,18,16,18,15,18,15,18,16,18,13,18,14,18,13,18,12,18,13,18,17,18,14,18,17,18,13,18,15,18,16,18,14,18,15,18,16,18,16,18,13,18,12,18,14
North Of England Commissioning Region,,RAE,Bradford Teaching Hospitals NHS Foundation Trust,16,13,16,15,16,13,16,12,16,12,16,11,16,15,16,9,16,11,16,13,16,12,16,14,16,14,16,15,16,16,16,13,16,13,16,13,16,16,16,14,16,13,16,13,16,13,16,14,16,13,16,15,16,15,16,15,16,15,16,15,16,15,16,15,16,15,16,15,16,15,16,16,16,16,16,15,16,13,16,15,16,14,16,15,16,12,16,14,16,16,16,12,16,16,16,16,16,16,16,13,16,14,16,14,16,14,16,14,16,14,16,14,16,16,16,15,16,13,16,14,16,14,16,12,16,14,16,14,16,13,16,16,16,16,16,13,16,12,16,12,16,7,16,10,16,9,16,13,16,15,16,15,16,12,16,12,16,15,16,13,16,10,16,9,16,8,16,9,16,14,16,11,16,11,16,10,16,10,16,10,16,12,16,16,16,16,16,15,16,16,16,13,16,14,16,14,16,8,16,9,16,12,16,8
North Of England Commissioning Region,,RWY,Calderdale And Huddersfield NHS Foundation Trust,13,10,13,10,13,10,13,10,13,11,13,11,13,11,13,9,13,6,13,6,13,6,13,7,13,7,13,7,13,10,13,10,13,10,13,10,13,9,13,8,13,11,13,13,13,11,13,11,13,11,13,11,13,12,13,12,13,12,13,12,13,12,13,10,13,11,0,0,13,12,13,12,13,10,13,11,13,11,13,12,13,11,13,11,13,9,13,9,13,10,13,11,13,12,13,9,13,10,13,10,13,10,13,8,13,9,13,8,13,8,13,7,13,9,13,7,13,7,13,7,13,7,13,8,13,9,13,11,13,11,13,12,13,12,13,12,13,11,13,11,13,9,13,10,13,9,13,8,13,10,13,10,13,9,13,9,13,9,13,12,13,12,13,11,13,10,13,8,13,6,13,7,13,7,13,6,13,5,13,8,13,8,13,7,13,7,13,7,13,7,13,10,13,7,13,9,13,7,13,9,13,9,13,9
North Of England Commissioning Region,,RW3,Central Manchester University Hospitals NHS Foundation Trust,58,53,58,48,58,48,58,52,60,57,62,54,62,53,62,57,63,54,62,56,62,54,63,62,62,56,61,51,63,50,63,52,63,47,63,41,63,43,63,49,63,53,62,53,63,63,63,63,63,63,63,63,59,38,59,42,60,47,63,59,63,63,63,63,59,53,57,52,61,55,63,59,63,63,63,63,64,63,62,58,61,58,59,59,61,60,59,58,59,57,63,59,60,58,61,58,61,53,59,56,60,58,60,55,59,49,59,54,60,56,60,59,60,57,60,60,60,60,59,51,59,55,59,54,59,55,59,54,60,60,60,60,59,45,60,53,60,55,60,58,59,56,60,60,60,60,59,51,59,52,60,53,59,55,59,58,60,60,60,60,59,56,59,56,59,57,59,53,59,58,60,60,60,60,59,51,59,54,59,49,59,56,59,54,59,56,59,52,59,50,60,57,59,59,59,51,59,56,59,52,59,47,59,47
North Of England Commissioning Region,,RLN,City Hospitals Sunderland NHS Foundation Trust,18,8,18,9,18,11,18,15,18,14,18,12,18,13,18,13,18,13,18,14,18,14,18,15,18,16,18,15,18,14,18,15,18,14,18,16,18,16,18,14,18,14,18,14,18,11,18,13,18,15,18,10,18,12,18,13,18,10,18,8,18,7,18,8,18,12,18,12,18,14,18,13,18,14,18,12,18,14,18,16,18,13,18,15,18,14,18,15,18,13,18,12,18,11,18,14,18,12,18,14,18,13,18,13,18,12,18,12,18,11,18,11,18,11,18,15,18,16,18,13,18,16,18,15,18,14,18,13,18,15,18,16,18,15,18,13,18,13,18,11,18,16,18,9,18,8,18,7,18,8,18,12,18,10,18,12,18,9,18,8,18,11,18,13,18,12,18,13,18,13,18,12,18,14,18,15,18,16,18,15,18,13,18,13,18,14,18,12,18,13,18,12,18,10,18,11,18,12,18,14,18,13,18,14
North Of England Commissioning Region,,RJR,Countess Of Chester Hospital NHS Foundation Trust,15,10,15,12,15,9,15,9,15,11,15,14,15,11,15,13,15,11,15,11,15,9,15,11,15,11,15,13,15,12,15,13,15,12,15,12,15,12,15,13,15,13,15,12,15,10,15,11,15,11,15,10,15,10,15,13,15,12,15,9,15,11,15,10,15,9,15,11,15,12,15,13,15,11,15,10,15,10,15,9,15,12,15,12,15,11,15,11,15,12,15,12,15,12,15,12,15,13,15,11,15,13,15,11,15,10,15,11,15,8,15,11,15,9,15,11,15,13,15,11,15,10,15,10,15,12,15,11,15,11,15,9,15,9,15,9,15,11,15,12,15,10,15,8,15,8,15,10,15,12,15,11,15,11,15,10,15,9,15,12,15,13,15,14,15,13,15,13,15,13,15,13,15,11,15,13,15,13,15,12,15,11,15,14,15,12,15,9,15,9,15,11,15,14,15,12,15,13,15,12,15,10,15,10
