,,,,02-Dec-19,,,03-Dec-19,,,04-Dec-19,,,05-Dec-19,,,06-Dec-19,,,07-Dec-19,,,08-Dec-19,,,09-Dec-19,,,10-Dec-19,,,11-Dec-19,,,12-Dec-19,,,13-Dec-19,,,14-Dec-19,,,15-Dec-19,,,16-Dec-19,,,17-Dec-19,,,18-Dec-19,,,19-Dec-19,,,20-Dec-19,,,21-Dec-19,,,22-Dec-19,,,23-Dec-19,,,24-Dec-19,,,25-Dec-19,,,26-Dec-19,,,27-Dec-19,,,28-Dec-19,,,29-Dec-19,,,30-Dec-19,,,31-Dec-19,,,01-Jan-20,,,02-Jan-20,,,03-Jan-20,,,04-Jan-20,,,05-Jan-20,,,06-Jan-20,,,07-Jan-20,,,08-Jan-20,,,09-Jan-20,,,10-Jan-20,,,11-Jan-20,,,12-Jan-20,,,13-Jan-20,,,14-Jan-20,,,15-Jan-20,,,16-Jan-20,,,17-Jan-20,,,18-Jan-20,,,19-Jan-20,,,20-Jan-20,,,21-Jan-20,,,22-Jan-20,,,23-Jan-20,,,24-Jan-20,,,25-Jan-20,,,26-Jan-20,,,27-Jan-20,,,28-Jan-20,,,29-Jan-20,,,30-Jan-20,,,31-Jan-20,,,01-Feb-20,,,02-Feb-20,,,03-Feb-20,,,04-Feb-20,,,05-Feb-20,,,06-Feb-20,,,07-Feb-20,,,08-Feb-20,,,09-Feb-20,,,10-Feb-20,,,11-Feb-20,,,12-Feb-20,,,13-Feb-20,,,14-Feb-20,,,15-Feb-20,,,16-Feb-20,,,17-Feb-20,,,18-Feb-20,,,19-Feb-20,,,20-Feb-20,,,21-Feb-20,,,22-Feb-20,,,23-Feb-20,,,24-Feb-20,,,25-Feb-20,,,26-Feb-20,,,27-Feb-20,,,28-Feb-20,,,29-Feb-20,,,01-Mar-20,,
Midlands  Commissioning Region,,RNQ,Kettering General Hospital NHS Foundation Trust,12,10,83.3%,12,12,100.0%,12,11,91.7%,12,10,83.3%,12,10,83.3%,12,10,83.3%,12,11,91.7%,12,11,91.7%,12,11,91.7%,12,10,83.3%,12,11,91.7%,12,11,91.7%,12,11,91.7%,12,10,83.3%,12,10,83.3%,12,12,100.0%,12,12,100.0%,12,11,91.7%,12,11,91.7%,12,11,91.7%,12,9,75.0%,12,10,83.3%,12,11,91.7%,12,12,100.0%,12,10,83.3%,12,11,91.7%,12,10,83.3%,12,10,83.3%,12,12,100.0%,12,9,75.0%,12,10,83.3%,12,11,91.7%,12,11,91.7%,12,11,91.7%,12,12,100.0%,12,12,100.0%,12,11,91.7%,12,10,83.3%,12,10,83.3%,12,10,83.3%,12,10,83.3%,12,12,100.0%,12,9,75.0%,12,11,91.7%,12,11,91.7%,12,11,91.7%,12,11,91.7%,12,10,83.3%,12,11,91.7%,12,11,91.7%,12,11,91.7%,12,10,83.3%,12,11,91.7%,12,10,83.3%,12,10,83.3%,12,10,83.3%,12,11,91.7%,12,10,83.3%,12,9,75.0%,12,11,91.7%,12,10,83.3%,12,10,83.3%,12,10,83.3%,12,10,83.3%,12,11,91.7%,12,11,91.7%,12,10,83.3%,12,10,83.3%,12,11,91.7%,12,11,91.7%,12,11,91.7%,12,9,75.0%,12,11,91.7%,12,11,91.7%,12,11,91.7%,12,10,83.3%,12,12,100.0%,12,11,91.7%,12,12,100.0%,12,11,91.7%,12,11,91.7%,12,12,100.0%,12,12,100.0%,12,12,100.0%,12,12,100.0%,12,10,83.3%,12,10,83.3%,12,11,91.7%,12,10,83.3%,12,10,83.3%,12,12,100.0%
Midlands  Commissioning Region,,RNS,Northampton General Hospital NHS Trust,16,12,75.0%,16,14,87.5%,16,13,81.3%,16,12,75.0%,16,10,62.5%,16,11,68.8%,16,13,81.3%,16,15,93.8%,16,13,81.3%,16,10,62.5%,16,12,75.0%,16,13,81.3%,16,12,75.0%,16,13,81.3%,16,13,81.3%,16,15,93.8%,16,15,93.8%,16,13,81.3%,16,13,81.3%,16,12,75.0%,16,13,81.3%,16,11,68.8%,16,11,68.8%,16,11,68.8%,16,9,56.3%,16,11,68.8%,16,14,87.5%,16,13,81.3%,16,15,93.8%,16,13,81.3%,16,15,93.8%,16,16,100.0%,16,11,68.8%,16,9,56.3%,16,13,81.3%,16,13,81.3%,16,13,81.3%,16,13,81.3%,16,11,68.8%,16,13,81.3%,16,13,81.3%,16,14,87.5%,16,15,93.8%,16,15,93.8%,16,14,87.5%,16,12,75.0%,16,13,81.3%,16,12,75.0%,16,13,81.3%,16,12,75.0%,16,11,68.8%,16,10,62.5%,16,11,68.8%,16,11,68.8%,16,10,62.5%,16,10,62.5%,16,10,62.5%,16,12,75.0%,16,11,68.8%,16,10,62.5%,16,12,75.0%,16,11,68.8%,16,13,81.3%,16,11,68.8%,16,13,81.3%,16,13,81.3%,16,11,68.8%,16,14,87.5%,16,11,68.8%,16,10,62.5%,16,11,68.8%,16,12,75.0%,16,13,81.3%,16,14,87.5%,16,13,81.3%,16,13,81.3%,16,14,87.5%,16,15,93.8%,16,15,93.8%,16,15,93.8%,16,14,87.5%,16,14,87.5%,16,14,87.5%,16,15,93.8%,16,13,81.3%,16,14,87.5%,16,13,81.3%,16,11,68.8%,16,12,75.0%,16,13,81.3%,16,13,81.3%
Midlands  Commissioning Region,,RX1,Nottingham University Hospitals NHS Trust,58,50,86.2%,58,53,91.4%,58,53,91.4%,58,57,98.3%,58,57,98.3%,58,57,98.3%,58,54,93.1%,55,52,94.5%,58,55,94.8%,58,57,98.3%,58,31,53.4%,58,58,100.0%,58,54,93.1%,58,54,93.1%,58,56,96.6%,58,57,98.3%,58,54,93.1%,58,57,98.3%,58,56,96.6%,58,53,91.4%,58,50,86.2%,58,52,89.7%,58,51,87.9%,58,48,82.8%,58,53,91.4%,58,53,91.4%,58,51,87.9%,58,51,87.9%,58,51,87.9%,58,56,96.6%,58,53,91.4%,58,54,93.1%,59,58,98.3%,58,53,91.4%,58,49,84.5%,58,46,79.3%,58,46,79.3%,58,48,82.8%,58,49,84.5%,58,48,82.8%,58,49,84.5%,58,42,72.4%,58,44,75.9%,58,41,70.7%,58,43,74.1%,58,38,65.5%,58,38,65.5%,58,33,56.9%,58,36,62.1%,58,46,79.3%,58,45,77.6%,58,48,82.8%,58,49,84.5%,58,52,89.7%,58,48,82.8%,58,38,65.5%,58,44,75.9%,58,49,84.5%,58,50,86.2%,58,43,74.1%,58,50,86.2%,58,55,94.8%,58,49,84.5%,58,52,89.7%,58,54,93.1%,58,52,89.7%,58,55,94.8%,58,53,91.4%,58,51,87.9%,58,46,79.3%,58,49,84.5%,58,47,81.0%,58,49,84.5%,58,52,89.7%,58,56,96.6%,58,48,82.8%,58,49,84.5%,58,45,77.6%,58,42,72.4%,58,45,77.6%,58,46,79.3%,58,50,86.2%,58,53,91.4%,58,48,82.8%,58,49,84.5%,58,48,82.8%,58,48,82.8%,58,51,87.9%,58,49,84.5%,58,47,81.0%,58,46,79.3%
Midlands  Commissioning Region,,RXK,Sandwell and West Birmingham Hospitals NHS Trust,21,18,85.7%,16,15,93.8%,17,15,88.2%,15,12,80.0%,18,14,77.8%,18,12,66.7%,18,13,72.2%,20,16,80.0%,21,16,76.2%,18,14,77.8%,16,14,87.5%,18,18,100.0%,21,20,95.2%,22,21,95.5%,22,21,95.5%,22,20,90.9%,22,22,100.0%,21,20,95.2%,19,17,89.5%,19,16,84.2%,19,19,100.0%,20,18,90.0%,19,16,84.2%,20,16,80.0%,21,15,71.4%,20,18,90.0%,20,15,75.0%,21,16,76.2%,20,19,95.0%,20,16,80.0%,18,17,94.4%,20,19,95.0%,22,20,90.9%,21,20,95.2%,23,21,91.3%,24,23,95.8%,24,24,100.0%,22,22,100.0%,23,22,95.7%,21,20,95.2%,19,19,100.0%,20,19,95.0%,21,20,95.2%,19,17,89.5%,19,18,94.7%,19,18,94.7%,17,14,82.4%,18,16,88.9%,19,19,100.0%,19,19,100.0%,21,20,95.2%,24,21,87.5%,21,21,100.0%,20,16,80.0%,22,20,90.9%,20,17,85.0%,20,16,80.0%,20,18,90.0%,21,17,81.0%,19,17,89.5%,21,19,90.5%,22,17,77.3%,21,18,85.7%,22,20,90.9%,25,22,88.0%,25,24,96.0%,24,20,83.3%,21,20,95.2%,22,21,95.5%,22,20,90.9%,24,21,87.5%,22,20,90.9%,23,15,65.2%,24,13,54.2%,21,15,71.4%,20,14,70.0%,17,13,76.5%,16,12,75.0%,20,13,65.0%,19,14,73.7%,19,14,73.7%,19,16,84.2%,18,12,66.7%,16,11,68.8%,17,11,64.7%,19,16,84.2%,15,9,60.0%,15,9,60.0%,16,10,62.5%,17,12,70.6%,17,11,64.7%
Midlands  Commissioning Region,,RK5,Sherwood Forest Hospitals NHS Foundation Trust,11,8,72.7%,11,6,54.5%,11,9,81.8%,12,12,100.0%,12,12,100.0%,12,12,100.0%,11,9,81.8%,11,9,81.8%,11,11,100.0%,11,11,100.0%,12,12,100.0%,12,12,100.0%,12,12,100.0%,11,11,100.0%,11,11,100.0%,12,12,100.0%,13,13,100.0%,11,11,100.0%,11,11,100.0%,11,11,100.0%,11,9,81.8%,11,9,81.8%,11,9,81.8%,11,9,81.8%,11,10,90.9%,11,10,90.9%,11,10,90.9%,12,12,100.0%,15,15,100.0%,11,11,100.0%,11,11,100.0%,11,10,90.9%,11,10,90.9%,11,10,90.9%,11,10,90.9%,11,9,81.8%,11,9,81.8%,11,11,100.0%,12,12,100.0%,12,12,100.0%,12,12,100.0%,11,11,100.0%,14,14,100.0%,13,13,100.0%,11,8,72.7%,11,9,81.8%,11,9,81.8%,11,9,81.8%,11,9,81.8%,11,7,63.6%,11,5,45.5%,11,9,81.8%,11,10,90.9%,11,10,90.9%,11,10,90.9%,11,8,72.7%,11,10,90.9%,11,11,100.0%,11,8,72.7%,11,9,81.8%,11,9,81.8%,11,9,81.8%,11,9,81.8%,12,12,100.0%,11,11,100.0%,11,7,63.6%,11,8,72.7%,11,8,72.7%,11,8,72.7%,11,5,45.5%,11,9,81.8%,11,7,63.6%,11,7,63.6%,11,8,72.7%,11,8,72.7%,11,8,72.7%,11,5,45.5%,11,8,72.7%,11,8,72.7%,11,10,90.9%,11,10,90.9%,11,10,90.9%,11,10,90.9%,11,5,45.5%,11,3,27.3%,11,3,27.3%,11,5,45.5%,11,6,54.5%,11,6,54.5%,11,6,54.5%,11,7,63.6%
Midlands  Commissioning Region,,RXW,Shrewsbury and Telford Hospital NHS Trust,19,17,89.5%,19,16,84.2%,18,14,77.8%,16,14,87.5%,19,14,73.7%,17,13,76.5%,18,16,88.9%,19,16,84.2%,18,16,88.9%,19,17,89.5%,19,18,94.7%,18,16,88.9%,18,16,88.9%,19,18,94.7%,19,17,89.5%,20,18,90.0%,18,14,77.8%,17,14,82.4%,19,17,89.5%,18,16,88.9%,18,17,94.4%,19,18,94.7%,18,17,94.4%,17,15,88.2%,18,16,88.9%,20,16,80.0%,21,18,85.7%,19,16,84.2%,21,19,90.5%,20,17,85.0%,21,19,90.5%,19,18,94.7%,19,16,84.2%,20,20,100.0%,20,19,95.0%,19,18,94.7%,17,15,88.2%,19,18,94.7%,19,17,89.5%,19,15,78.9%,20,16,80.0%,19,16,84.2%,20,16,80.0%,21,19,90.5%,19,16,84.2%,20,18,90.0%,19,17,89.5%,21,18,85.7%,21,18,85.7%,21,19,90.5%,18,16,88.9%,17,14,82.4%,14,9,64.3%,17,12,70.6%,16,10,62.5%,19,14,73.7%,14,9,64.3%,17,12,70.6%,18,13,72.2%,20,16,80.0%,19,16,84.2%,17,12,70.6%,17,12,70.6%,17,11,64.7%,17,12,70.6%,16,13,81.3%,18,14,77.8%,17,12,70.6%,17,13,76.5%,18,12,66.7%,17,12,70.6%,17,14,82.4%,19,13,68.4%,18,15,83.3%,16,12,75.0%,16,9,56.3%,17,9,52.9%,18,13,72.2%,18,13,72.2%,18,12,66.7%,17,11,64.7%,19,15,78.9%,20,16,80.0%,20,16,80.0%,18,12,66.7%,18,12,66.7%,18,12,66.7%,18,13,72.2%,21,17,81.0%,22,19,86.4%,20,17,85.0%
Midlands  Commissioning Region,,RJC,South Warwickshire NHS Foundation Trust,7,4,57.1%,7,4,57.1%,7,5,71.4%,7,5,71.4%,7,4,57.1%,7,0,0.0%,7,0,0.0%,7,5,71.4%,7,4,57.1%,7,5,71.4%,7,6,85.7%,7,6,85.7%,7,7,100.0%,7,7,100.0%,7,7,100.0%,7,7,100.0%,7,7,100.0%,7,6,85.7%,7,6,85.7%,7,6,85.7%,7,6,85.7%,7,6,85.7%,7,5,71.4%,7,4,57.1%,7,5,71.4%,7,6,85.7%,7,6,85.7%,7,6,85.7%,7,6,85.7%,7,4,57.1%,7,3,42.9%,7,5,71.4%,7,5,71.4%,7,5,71.4%,7,5,71.4%,7,5,71.4%,7,7,100.0%,7,5,71.4%,7,5,71.4%,7,6,85.7%,7,3,42.9%,7,3,42.9%,7,4,57.1%,7,3,42.9%,7,1,14.3%,7,3,42.9%,7,4,57.1%,7,2,28.6%,7,4,57.1%,7,3,42.9%,7,4,57.1%,7,3,42.9%,7,2,28.6%,7,4,57.1%,7,1,14.3%,7,6,85.7%,7,6,85.7%,7,5,71.4%,7,5,71.4%,7,5,71.4%,7,6,85.7%,7,5,71.4%,7,5,71.4%,7,5,71.4%,7,5,71.4%,7,5,71.4%,7,4,57.1%,7,4,57.1%,7,4,57.1%,7,3,42.9%,7,0,0.0%,7,5,71.4%,7,4,57.1%,7,6,85.7%,7,5,71.4%,7,4,57.1%,7,4,57.1%,7,4,57.1%,7,4,57.1%,7,2,28.6%,7,4,57.1%,7,3,42.9%,7,5,71.4%,7,4,57.1%,7,5,71.4%,7,4,57.1%,7,4,57.1%,7,4,57.1%,7,4,57.1%,7,3,42.9%,7,1,14.3%
Midlands  Commissioning Region,,RNA,The Dudley Group NHS Foundation Trust,23,19,82.6%,20,17,85.0%,22,19,86.4%,23,17,73.9%,23,19,82.6%,22,19,86.4%,23,20,87.0%,22,21,95.5%,24,24,100.0%,25,24,96.0%,23,22,95.7%,22,21,95.5%,22,20,90.9%,24,22,91.7%,25,23,92.0%,25,20,80.0%,23,20,87.0%,25,24,96.0%,23,23,100.0%,24,22,91.7%,25,22,88.0%,22,17,77.3%,21,16,76.2%,22,18,81.8%,22,17,77.3%,22,17,77.3%,23,17,73.9%,22,20,90.9%,24,24,100.0%,24,23,95.8%,23,22,95.7%,23,20,87.0%,24,20,83.3%,23,18,78.3%,24,21,87.5%,24,21,87.5%,23,21,91.3%,21,20,95.2%,22,21,95.5%,24,21,87.5%,24,20,83.3%,23,21,91.3%,24,23,95.8%,23,21,91.3%,25,23,92.0%,24,24,100.0%,24,24,100.0%,25,24,96.0%,24,23,95.8%,21,17,81.0%,21,18,85.7%,22,21,95.5%,23,21,91.3%,21,18,85.7%,20,13,65.0%,20,15,75.0%,22,19,86.4%,22,20,90.9%,21,21,100.0%,21,19,90.5%,20,18,90.0%,22,19,86.4%,24,21,87.5%,23,22,95.7%,21,19,90.5%,23,22,95.7%,22,19,86.4%,22,19,86.4%,23,17,73.9%,24,20,83.3%,24,22,91.7%,23,21,91.3%,24,22,91.7%,24,24,100.0%,23,23,100.0%,23,21,91.3%,24,22,91.7%,24,23,95.8%,23,22,95.7%,23,22,95.7%,22,21,95.5%,22,19,86.4%,24,19,79.2%,24,21,87.5%,24,23,95.8%,24,21,87.5%,23,21,91.3%,22,20,90.9%,24,24,100.0%,23,21,91.3%,24,21,87.5%
Midlands  Commissioning Region,,RL4,The Royal Wolverhampton NHS Trust,28,16,57.1%,28,21,75.0%,28,21,75.0%,28,20,71.4%,28,20,71.4%,28,19,67.9%,28,19,67.9%,28,16,57.1%,28,21,75.0%,28,17,60.7%,28,16,57.1%,28,22,78.6%,28,18,64.3%,28,19,67.9%,28,22,78.6%,28,22,78.6%,28,21,75.0%,28,19,67.9%,28,0,0.0%,28,0,0.0%,28,0,0.0%,28,17,60.7%,28,17,60.7%,28,12,42.9%,29,12,41.4%,29,11,37.9%,29,16,55.2%,29,16,55.2%,29,16,55.2%,29,15,51.7%,29,17,58.6%,29,17,58.6%,29,19,65.5%,29,19,65.5%,29,18,62.1%,28,20,71.4%,28,21,75.0%,28,20,71.4%,28,25,89.3%,29,23,79.3%,29,21,72.4%,28,20,71.4%,28,22,78.6%,28,21,75.0%,28,20,71.4%,28,22,78.6%,28,20,71.4%,28,17,60.7%,28,19,67.9%,28,19,67.9%,28,23,82.1%,28,22,78.6%,28,19,67.9%,28,18,64.3%,28,18,64.3%,28,17,60.7%,28,19,67.9%,28,20,71.4%,28,19,67.9%,28,19,67.9%,28,14,50.0%,28,13,46.4%,28,17,60.7%,28,17,60.7%,28,24,85.7%,28,23,82.1%,28,21,75.0%,28,20,71.4%,28,16,57.1%,28,19,67.9%,28,21,75.0%,28,18,64.3%,28,23,82.1%,28,21,75.0%,28,19,67.9%,28,16,57.1%,28,18,64.3%,28,16,57.1%,28,17,60.7%,28,22,78.6%,28,21,75.0%,28,18,64.3%,28,16,57.1%,28,16,57.1%,28,17,60.7%,28,16,57.1%,28,18,64.3%,28,18,64.3%,28,18,64.3%,28,16,57.1%,28,16,57.1%
Midlands  Commissioning Region,,RRK,University Hospitals Birmingham NHS Foundation Trust,100,94,94.0%,98,92,93.9%,99,99,100.0%,99,89,89.9%,94,84,89.4%,96,87,90.6%,97,87,89.7%,95,92,96.8%,100,94,94.0%,95,91,95.8%,95,92,96.8%,92,81,88.0%,92,60,65.2%,92,62,67.4%,93,79,84.9%,97,92,94.8%,95,88,92.6%,89,81,91.0%,89,81,91.0%,84,76,90.5%,90,80,88.9%,85,83,97.6%,83,74,89.2%,84,76,90.5%,85,75,88.2%,89,80,89.9%,90,80,88.9%,85,84,98.8%,89,59,66.3%,92,85,92.4%,93,91,97.8%,98,96,98.0%,96,67,69.8%,100,68,68.0%,100,98,98.0%,95,89,93.7%,93,92,98.9%,97,64,66.0%,96,90,93.8%,96,91,94.8%,96,86,89.6%,94,83,88.3%,90,77,85.6%,91,81,89.0%,97,90,92.8%,101,93,92.1%,97,86,88.7%,98,86,87.8%,97,80,82.5%,92,71,77.2%,93,79,84.9%,95,87,91.6%,100,96,96.0%,99,93,93.9%,93,88,94.6%,91,87,95.6%,92,82,89.1%,94,80,85.1%,94,88,93.6%,61,61,100.0%,95,84,88.4%,93,87,93.5%,97,84,86.6%,97,82,84.5%,99,90,90.9%,96,89,92.7%,99,91,91.9%,92,83,90.2%,90,85,94.4%,89,82,92.1%,93,80,86.0%,96,88,91.7%,93,90,96.8%,96,93,96.9%,95,90,94.7%,88,81,92.0%,90,80,88.9%,91,78,85.7%,92,84,91.3%,95,83,87.4%,97,95,97.9%,96,91,94.8%,97,88,90.7%,94,83,88.3%,94,87,92.6%,100,95,95.0%,100,90,90.0%,99,92,92.9%,96,87,90.6%,95,85,89.5%,95,90,94.7%
Midlands  Commissioning Region,,RKB,University Hospitals Coventry and Warwickshire NHS Trust,37,34,91.9%,37,36,97.3%,37,36,97.3%,37,35,94.6%,37,35,94.6%,37,36,97.3%,37,36,97.3%,37,34,91.9%,37,35,94.6%,37,36,97.3%,37,36,97.3%,37,36,97.3%,37,34,91.9%,37,33,89.2%,37,33,89.2%,37,37,100.0%,37,36,97.3%,37,37,100.0%,37,37,100.0%,37,37,100.0%,37,37,100.0%,37,36,97.3%,37,36,97.3%,37,36,97.3%,37,35,94.6%,37,35,94.6%,37,34,91.9%,37,34,91.9%,37,34,91.9%,37,36,97.3%,37,36,97.3%,37,37,100.0%,37,37,100.0%,37,35,94.6%,37,36,97.3%,37,35,94.6%,37,36,97.3%,37,36,97.3%,37,37,100.0%,37,34,91.9%,37,35,94.6%,37,36,97.3%,37,35,94.6%,37,35,94.6%,37,36,97.3%,37,35,94.6%,37,34,91.9%,37,37,100.0%,37,34,91.9%,37,34,91.9%,37,35,94.6%,37,34,91.9%,37,36,97.3%,37,35,94.6%,37,36,97.3%,37,35,94.6%,37,37,100.0%,37,37,100.0%,37,36,97.3%,37,37,100.0%,37,36,97.3%,37,35,94.6%,37,35,94.6%,37,35,94.6%,37,35,94.6%,37,36,97.3%,37,37,100.0%,37,35,94.6%,37,36,97.3%,37,37,100.0%,37,35,94.6%,37,33,89.2%,37,35,94.6%,37,34,91.9%,37,36,97.3%,37,35,94.6%,37,35,94.6%,37,34,91.9%,37,36,97.3%,37,36,97.3%,37,35,94.6%,37,35,94.6%,37,35,94.6%,37,37,100.0%,37,36,97.3%,37,35,94.6%,37,35,94.6%,37,36,97.3%,37,35,94.6%,37,35,94.6%,37,36,97.3%
Midlands  Commissioning Region,,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,55,44,80.0%,55,45,81.8%,55,46,83.6%,55,42,76.4%,55,39,70.9%,55,39,70.9%,55,40,72.7%,55,42,76.4%,55,41,74.5%,55,43,78.2%,55,44,80.0%,55,38,69.1%,55,35,63.6%,55,45,81.8%,55,49,89.1%,55,46,83.6%,55,42,76.4%,55,45,81.8%,55,43,78.2%,55,38,69.1%,55,40,72.7%,55,41,74.5%,55,41,74.5%,55,36,65.5%,55,38,69.1%,55,40,72.7%,55,39,70.9%,55,35,63.6%,55,40,72.7%,55,41,74.5%,55,39,70.9%,55,48,87.3%,55,46,83.6%,55,46,83.6%,55,45,81.8%,55,43,78.2%,55,46,83.6%,55,47,85.5%,55,49,89.1%,55,44,80.0%,55,39,70.9%,55,42,76.4%,55,41,74.5%,55,41,74.5%,55,33,60.0%,55,33,60.0%,55,34,61.8%,55,33,60.0%,55,35,63.6%,55,30,54.5%,55,35,63.6%,55,41,74.5%,55,42,76.4%,55,32,58.2%,55,30,54.5%,55,37,67.3%,55,40,72.7%,55,46,83.6%,55,43,78.2%,55,39,70.9%,55,39,70.9%,55,36,65.5%,55,43,78.2%,55,46,83.6%,55,44,80.0%,55,48,87.3%,55,45,81.8%,55,38,69.1%,55,34,61.8%,55,39,70.9%,55,42,76.4%,55,42,76.4%,55,42,76.4%,55,39,70.9%,55,40,72.7%,55,38,69.1%,55,36,65.5%,55,35,63.6%,55,36,65.5%,55,36,65.5%,55,39,70.9%,55,34,61.8%,55,35,63.6%,55,38,69.1%,55,35,63.6%,55,43,78.2%,55,46,83.6%,55,41,74.5%,55,41,74.5%,55,42,76.4%,55,41,74.5%
Midlands  Commissioning Region,,RWE,University Hospitals of Leicester NHS Trust,81,56,69.1%,81,58,71.6%,81,62,76.5%,81,59,72.8%,81,58,71.6%,81,53,65.4%,81,53,65.4%,81,58,71.6%,81,60,74.1%,81,59,72.8%,81,62,76.5%,81,62,76.5%,81,57,70.4%,81,52,64.2%,81,61,75.3%,81,58,71.6%,81,58,71.6%,81,56,69.1%,81,60,74.1%,81,54,66.7%,81,49,60.5%,81,60,74.1%,81,53,65.4%,81,43,53.1%,81,43,53.1%,81,53,65.4%,81,43,53.1%,81,43,53.1%,81,51,63.0%,81,45,55.6%,81,41,50.6%,81,55,67.9%,81,53,65.4%,81,51,63.0%,81,54,66.7%,81,58,71.6%,81,59,72.8%,81,59,72.8%,81,57,70.4%,81,60,74.1%,81,56,69.1%,81,53,65.4%,81,55,67.9%,81,60,74.1%,81,58,71.6%,81,57,70.4%,81,54,66.7%,81,52,64.2%,81,52,64.2%,81,60,74.1%,81,61,75.3%,81,61,75.3%,81,60,74.1%,81,59,72.8%,81,57,70.4%,81,52,64.2%,81,58,71.6%,81,60,74.1%,81,63,77.8%,81,61,75.3%,81,58,71.6%,81,53,65.4%,81,52,64.2%,81,56,69.1%,81,63,77.8%,81,57,70.4%,81,61,75.3%,81,62,76.5%,81,55,67.9%,81,50,61.7%,81,61,75.3%,81,57,70.4%,81,63,77.8%,81,67,82.7%,81,58,71.6%,81,54,66.7%,81,50,61.7%,81,57,70.4%,81,57,70.4%,81,58,71.6%,81,66,81.5%,81,62,76.5%,81,58,71.6%,81,56,69.1%,81,60,74.1%,81,59,72.8%,81,65,80.2%,81,58,71.6%,81,60,74.1%,81,50,61.7%,81,53,65.4%
Midlands  Commissioning Region,,RJE,University Hospitals of North Midlands NHS Trust,82,71,86.6%,82,73,89.0%,82,73,89.0%,82,74,90.2%,82,72,87.8%,82,72,87.8%,82,72,87.8%,82,75,91.5%,82,77,93.9%,82,73,89.0%,82,75,91.5%,82,74,90.2%,82,75,91.5%,82,73,89.0%,82,73,89.0%,82,70,85.4%,82,71,86.6%,82,73,89.0%,82,72,87.8%,82,69,84.1%,82,63,76.8%,82,61,74.4%,82,59,72.0%,82,60,73.2%,82,64,78.0%,82,61,74.4%,82,63,76.8%,82,62,75.6%,82,61,74.4%,82,63,76.8%,82,69,84.1%,82,70,85.4%,82,73,89.0%,82,75,91.5%,82,70,85.4%,82,69,84.1%,82,72,87.8%,82,73,89.0%,82,74,90.2%,82,74,90.2%,82,74,90.2%,82,72,87.8%,82,74,90.2%,82,76,92.7%,82,74,90.2%,82,80,97.6%,82,73,89.0%,82,71,86.6%,82,65,79.3%,82,62,75.6%,82,68,82.9%,82,64,78.0%,82,66,80.5%,82,71,86.6%,82,71,86.6%,82,74,90.2%,82,75,91.5%,82,73,89.0%,82,70,85.4%,82,68,82.9%,82,69,84.1%,82,67,81.7%,82,67,81.7%,82,76,92.7%,82,74,90.2%,82,65,79.3%,82,67,81.7%,82,68,82.9%,82,65,79.3%,82,70,85.4%,82,69,84.1%,82,68,82.9%,82,71,86.6%,82,70,85.4%,82,68,82.9%,82,69,84.1%,82,69,84.1%,82,70,85.4%,82,72,87.8%,82,75,91.5%,82,74,90.2%,82,80,97.6%,82,75,91.5%,82,74,90.2%,82,73,89.0%,82,74,90.2%,82,76,92.7%,82,77,93.9%,82,76,92.7%,82,73,89.0%,82,69,84.1%
Midlands  Commissioning Region,,RWD,United Lincolnshire Hospitals NHS Trust,31,18,58.1%,31,20,64.5%,33,22,66.7%,32,22,68.8%,31,22,71.0%,32,23,71.9%,31,24,77.4%,32,24,75.0%,31,22,71.0%,32,28,87.5%,31,27,87.1%,32,27,84.4%,32,25,78.1%,33,23,69.7%,32,21,65.6%,33,25,75.8%,31,22,71.0%,31,27,87.1%,31,26,83.9%,32,24,75.0%,31,21,67.7%,32,23,71.9%,31,22,71.0%,31,20,64.5%,31,25,80.6%,31,24,77.4%,31,25,80.6%,32,26,81.3%,33,28,84.8%,32,25,78.1%,33,24,72.7%,33,25,75.8%,32,25,78.1%,32,23,71.9%,32,24,75.0%,33,27,81.8%,31,25,80.6%,31,24,77.4%,31,25,80.6%,31,22,71.0%,31,23,74.2%,31,23,74.2%,32,24,75.0%,33,25,75.8%,32,26,81.3%,31,22,71.0%,31,22,71.0%,31,21,67.7%,31,23,74.2%,31,23,74.2%,31,24,77.4%,32,25,78.1%,31,30,96.8%,31,22,71.0%,31,22,71.0%,31,23,74.2%,31,25,80.6%,31,25,80.6%,31,24,77.4%,31,24,77.4%,31,25,80.6%,31,26,83.9%,31,21,67.7%,31,21,67.7%,31,20,64.5%,31,21,67.7%,31,22,71.0%,31,23,74.2%,31,21,67.7%,31,22,71.0%,31,25,80.6%,33,25,75.8%,31,25,80.6%,31,21,67.7%,31,21,67.7%,31,20,64.5%,31,22,71.0%,31,24,77.4%,31,23,74.2%,32,26,81.3%,32,26,81.3%,33,25,75.8%,33,22,66.7%,31,21,67.7%,33,23,69.7%,33,22,66.7%,33,24,72.7%,32,24,75.0%,32,24,75.0%,32,21,65.6%,31,18,58.1%
