,,,,20-Nov-17,,,21-Nov-17,,,22-Nov-17,,,23-Nov-17,,,24-Nov-17,,,25-Nov-17,,,26-Nov-17,,,27-Nov-17,,,28-Nov-17,,,29-Nov-17,,,30-Nov-17,,,01-Dec-17,,,02-Dec-17,,,03-Dec-17,,,04-Dec-17,,,05-Dec-17,,,06-Dec-17,,,07-Dec-17,,,08-Dec-17,,,09-Dec-17,,,10-Dec-17,,,11-Dec-17,,,12-Dec-17,,,13-Dec-17,,,14-Dec-17,,,15-Dec-17,,,16-Dec-17,,,17-Dec-17,,,18-Dec-17,,,19-Dec-17,,,20-Dec-17,,,21-Dec-17,,,22-Dec-17,,,23-Dec-17,,,24-Dec-17,,,25-Dec-17,,,26-Dec-17,,,27-Dec-17,,,28-Dec-17,,,29-Dec-17,,,30-Dec-17,,,31-Dec-17,,,01-Jan-18,,,02-Jan-18,,,03-Jan-18,,,04-Jan-18,,,05-Jan-18,,,06-Jan-18,,,07-Jan-18,,,08-Jan-18,,,09-Jan-18,,,10-Jan-18,,,11-Jan-18,,,12-Jan-18,,,13-Jan-18,,,14-Jan-18,,,15-Jan-18,,,16-Jan-18,,,17-Jan-18,,,18-Jan-18,,,19-Jan-18,,,20-Jan-18,,,21-Jan-18,,,22-Jan-18,,,23-Jan-18,,,24-Jan-18,,,25-Jan-18,,,26-Jan-18,,,27-Jan-18,,,28-Jan-18,,,29-Jan-18,,,30-Jan-18,,,31-Jan-18,,,01-Feb-18,,,02-Feb-18,,,03-Feb-18,,,04-Feb-18,,,05-Feb-18,,,06-Feb-18,,,07-Feb-18,,,08-Feb-18,,,09-Feb-18,,,10-Feb-18,,,11-Feb-18,,,12-Feb-18,,,13-Feb-18,,,14-Feb-18,,,15-Feb-18,,,16-Feb-18,,,17-Feb-18,,,18-Feb-18,,,19-Feb-18,,,20-Feb-18,,,21-Feb-18,,,22-Feb-18,,,23-Feb-18,,,24-Feb-18,,,25-Feb-18,,,26-Feb-18,,,27-Feb-18,,,28-Feb-18,,,01-Mar-18,,,02-Mar-18,,,03-Mar-18,,,04-Mar-18,,
South Of England Commissioning Region,,RTK,Ashford And St Peter's Hospitals NHS Foundation Trust,13,6,46.2%,13,12,92.3%,13,11,84.6%,13,11,84.6%,13,9,69.2%,13,6,46.2%,13,8,61.5%,13,10,76.9%,13,11,84.6%,13,13,100.0%,13,13,100.0%,13,12,92.3%,13,12,92.3%,13,10,76.9%,13,11,84.6%,13,11,84.6%,13,10,76.9%,13,13,100.0%,13,12,92.3%,13,11,84.6%,13,10,76.9%,13,10,76.9%,13,9,69.2%,13,0,0.0%,13,10,76.9%,13,9,69.2%,13,9,69.2%,13,9,69.2%,13,12,92.3%,13,11,84.6%,13,8,61.5%,13,9,69.2%,13,10,76.9%,13,8,61.5%,13,10,76.9%,13,11,84.6%,13,13,100.0%,13,13,100.0%,13,11,84.6%,13,11,84.6%,13,11,84.6%,13,13,100.0%,13,13,100.0%,13,10,76.9%,13,11,84.6%,13,9,69.2%,13,9,69.2%,13,10,76.9%,13,10,76.9%,13,10,76.9%,13,11,84.6%,13,9,69.2%,13,10,76.9%,13,12,92.3%,13,11,84.6%,13,11,84.6%,13,11,84.6%,13,11,84.6%,13,11,84.6%,13,10,76.9%,13,9,69.2%,13,11,84.6%,13,9,69.2%,13,10,76.9%,13,11,84.6%,13,12,92.3%,13,11,84.6%,13,13,100.0%,13,11,84.6%,13,8,61.5%,13,9,69.2%,13,10,76.9%,13,10,76.9%,13,9,69.2%,13,10,76.9%,13,8,61.5%,13,9,69.2%,13,10,76.9%,13,11,84.6%,13,11,84.6%,13,11,84.6%,13,10,76.9%,13,13,100.0%,13,11,84.6%,13,11,84.6%,13,11,84.6%,13,11,84.6%,13,11,84.6%,13,12,92.3%,13,11,84.6%,13,13,100.0%,13,10,76.9%,13,10,76.9%,13,11,84.6%,13,11,84.6%,13,9,69.2%,13,9,69.2%,13,11,84.6%,13,10,76.9%,13,12,92.3%,13,11,84.6%,13,12,92.3%,13,12,92.3%,13,10,76.9%,13,10,76.9%
South Of England Commissioning Region,,RXH,Brighton And Sussex University Hospitals NHS Trust,47,44,93.6%,47,29,61.7%,47,31,66.0%,47,46,97.9%,47,30,63.8%,47,30,63.8%,47,30,63.8%,47,43,91.5%,47,42,89.4%,47,44,93.6%,47,40,85.1%,47,40,85.1%,47,40,85.1%,47,40,85.1%,47,42,89.4%,47,27,57.4%,47,28,59.6%,47,28,59.6%,47,26,55.3%,47,26,55.3%,47,26,55.3%,47,27,57.4%,47,29,61.7%,47,31,66.0%,47,44,93.6%,47,46,97.9%,47,45,95.7%,47,45,95.7%,47,46,97.9%,47,44,93.6%,47,43,91.5%,47,44,93.6%,47,42,89.4%,47,38,80.9%,47,25,53.2%,47,25,53.2%,47,41,87.2%,47,42,89.4%,47,43,91.5%,47,42,89.4%,47,42,89.4%,47,38,80.9%,47,42,89.4%,47,46,97.9%,47,27,57.4%,47,40,85.1%,47,44,93.6%,47,29,61.7%,47,30,63.8%,47,43,91.5%,47,37,78.7%,47,34,72.3%,47,30,63.8%,47,28,59.6%,47,26,55.3%,47,46,97.9%,47,46,97.9%,47,47,100.0%,47,46,97.9%,47,40,85.1%,47,42,89.4%,47,37,78.7%,47,36,76.6%,47,43,91.5%,47,31,66.0%,47,29,61.7%,47,35,74.5%,47,32,68.1%,47,34,72.3%,47,44,93.6%,47,40,85.1%,47,42,89.4%,47,40,85.1%,47,39,83.0%,47,39,83.0%,47,39,83.0%,47,44,93.6%,47,45,95.7%,47,39,83.0%,47,36,76.6%,47,36,76.6%,47,44,93.6%,47,41,87.2%,47,45,95.7%,47,42,89.4%,47,37,78.7%,47,46,97.9%,47,36,76.6%,47,42,89.4%,47,44,93.6%,47,45,95.7%,47,43,91.5%,47,45,95.7%,47,42,89.4%,47,42,89.4%,47,38,80.9%,47,41,87.2%,47,40,85.1%,47,45,95.7%,47,36,76.6%,47,37,78.7%,47,37,78.7%,47,45,95.7%,47,44,93.6%,47,32,68.1%
South Of England Commissioning Region,,RXQ,Buckinghamshire Healthcare NHS Trust,18,12,66.7%,18,15,83.3%,18,15,83.3%,18,18,100.0%,18,16,88.9%,18,13,72.2%,18,14,77.8%,18,15,83.3%,18,18,100.0%,18,15,83.3%,18,15,83.3%,18,16,88.9%,18,14,77.8%,18,15,83.3%,18,17,94.4%,19,18,94.7%,19,18,94.7%,24,16,66.7%,18,16,88.9%,18,14,77.8%,18,16,88.9%,18,16,88.9%,18,16,88.9%,18,16,88.9%,18,14,77.8%,18,16,88.9%,18,15,83.3%,18,16,88.9%,18,17,94.4%,18,17,94.4%,18,18,100.0%,19,19,100.0%,18,16,88.9%,18,16,88.9%,18,16,88.9%,18,15,83.3%,18,15,83.3%,18,13,72.2%,18,16,88.9%,18,17,94.4%,18,16,88.9%,18,16,88.9%,18,18,100.0%,18,18,100.0%,18,17,94.4%,18,17,94.4%,18,15,83.3%,18,14,77.8%,18,18,100.0%,18,18,100.0%,18,17,94.4%,18,16,88.9%,18,13,72.2%,18,14,77.8%,18,14,77.8%,18,15,83.3%,18,15,83.3%,18,18,100.0%,18,15,83.3%,18,13,72.2%,18,14,77.8%,18,15,83.3%,18,17,94.4%,18,15,83.3%,18,15,83.3%,18,14,77.8%,18,15,83.3%,18,17,94.4%,18,17,94.4%,18,17,94.4%,18,17,94.4%,18,17,94.4%,18,17,94.4%,18,16,88.9%,18,16,88.9%,18,15,83.3%,18,15,83.3%,18,16,88.9%,18,18,100.0%,18,15,83.3%,19,17,89.5%,19,18,94.7%,18,17,94.4%,18,17,94.4%,18,16,88.9%,18,17,94.4%,19,18,94.7%,18,17,94.4%,19,18,94.7%,18,16,88.9%,18,16,88.9%,18,17,94.4%,18,16,88.9%,18,17,94.4%,18,15,83.3%,18,15,83.3%,18,17,94.4%,18,16,88.9%,18,17,94.4%,20,18,90.0%,19,19,100.0%,20,19,95.0%,18,17,94.4%,18,16,88.9%,18,17,94.4%
South Of England Commissioning Region,,RN7,Dartford And Gravesham NHS Trust,0,0,-,0,0,-,10,8,80.0%,10,8,80.0%,10,9,90.0%,10,8,80.0%,10,7,70.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,9,90.0%,10,8,80.0%,10,8,80.0%,10,10,100.0%,0,0,#DIV/0!,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,8,80.0%,10,9,90.0%,10,8,80.0%,10,8,80.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,9,90.0%,10,10,100.0%,10,8,80.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,5,50.0%,10,9,90.0%,10,9,90.0%,10,8,80.0%,10,8,80.0%,10,9,90.0%,10,9,90.0%,10,9,90.0%,10,8,80.0%,10,10,100.0%,10,8,80.0%,10,9,90.0%,10,9,90.0%,10,10,100.0%,10,10,100.0%,10,9,90.0%,10,9,90.0%,10,9,90.0%,10,8,80.0%,10,10,100.0%,10,9,90.0%,10,10,100.0%,10,8,80.0%,10,8,80.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,9,90.0%,0,0,-,10,10,100.0%,10,10,100.0%,10,8,80.0%,10,10,100.0%,10,9,90.0%,10,9,90.0%,10,8,80.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,9,90.0%,10,8,80.0%,10,9,90.0%,10,9,90.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,9,90.0%,10,9,90.0%,10,8,80.0%,10,10,100.0%,10,9,90.0%,10,10,100.0%,10,9,90.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,9,90.0%,10,9,90.0%,10,10,100.0%,10,7,70.0%,10,7,70.0%,10,9,90.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,9,90.0%
South Of England Commissioning Region,,RBD,Dorset County Hospital NHS Foundation Trust,8,6,75.0%,8,6,75.0%,8,7,87.5%,8,6,75.0%,8,7,87.5%,8,7,87.5%,8,7,87.5%,8,4,50.0%,8,4,50.0%,8,7,87.5%,8,8,100.0%,8,8,100.0%,8,8,100.0%,8,7,87.5%,8,8,100.0%,8,7,87.5%,8,6,75.0%,8,6,75.0%,8,8,100.0%,8,8,100.0%,8,6,75.0%,8,6,75.0%,8,8,100.0%,8,8,100.0%,8,8,100.0%,8,6,75.0%,8,5,62.5%,8,6,75.0%,8,6,75.0%,8,8,100.0%,8,7,87.5%,8,7,87.5%,8,8,100.0%,8,6,75.0%,8,4,50.0%,8,5,62.5%,8,8,100.0%,8,7,87.5%,8,8,100.0%,9,9,100.0%,8,7,87.5%,8,7,87.5%,8,8,100.0%,9,9,100.0%,8,7,87.5%,9,9,100.0%,8,6,75.0%,8,7,87.5%,8,8,100.0%,8,5,62.5%,8,7,87.5%,8,7,87.5%,8,7,87.5%,8,8,100.0%,10,10,100.0%,8,8,100.0%,9,9,100.0%,8,8,100.0%,8,7,87.5%,9,5,55.6%,11,10,90.9%,11,10,90.9%,9,9,100.0%,9,9,100.0%,9,8,88.9%,8,8,100.0%,9,9,100.0%,8,7,87.5%,8,8,100.0%,9,9,100.0%,8,8,100.0%,8,6,75.0%,8,8,100.0%,8,6,75.0%,8,6,75.0%,8,7,87.5%,8,6,75.0%,8,8,100.0%,8,7,87.5%,9,9,100.0%,8,8,100.0%,8,8,100.0%,8,7,87.5%,8,8,100.0%,9,9,100.0%,8,6,75.0%,9,6,66.7%,8,3,37.5%,8,8,100.0%,8,8,100.0%,8,7,87.5%,8,8,100.0%,8,7,87.5%,8,6,75.0%,8,6,75.0%,9,9,100.0%,8,7,87.5%,8,8,100.0%,8,8,100.0%,8,8,100.0%,8,7,87.5%,10,8,80.0%,8,8,100.0%,8,8,100.0%,8,7,87.5%
South Of England Commissioning Region,,RVV,East Kent Hospitals University NHS Foundation Trust,30,22,73.3%,30,26,86.7%,30,26,86.7%,30,24,80.0%,30,22,73.3%,30,21,70.0%,30,23,76.7%,30,24,80.0%,30,28,93.3%,30,28,93.3%,30,26,86.7%,30,24,80.0%,30,24,80.0%,30,24,80.0%,30,23,76.7%,30,24,80.0%,30,27,90.0%,30,27,90.0%,30,24,80.0%,30,25,83.3%,30,27,90.0%,30,30,100.0%,30,30,100.0%,30,26,86.7%,30,28,93.3%,30,29,96.7%,30,26,86.7%,30,26,86.7%,30,26,86.7%,30,27,90.0%,30,28,93.3%,30,25,83.3%,30,22,73.3%,30,21,70.0%,30,23,76.7%,30,21,70.0%,30,23,76.7%,30,26,86.7%,30,26,86.7%,30,22,73.3%,30,22,73.3%,30,25,83.3%,30,23,76.7%,30,23,76.7%,30,28,93.3%,30,27,90.0%,30,23,76.7%,30,24,80.0%,30,24,80.0%,30,21,70.0%,30,19,63.3%,30,22,73.3%,30,24,80.0%,30,25,83.3%,30,28,93.3%,30,26,86.7%,30,26,86.7%,30,26,86.7%,30,24,80.0%,30,26,86.7%,30,25,83.3%,30,25,83.3%,30,22,73.3%,30,28,93.3%,30,29,96.7%,30,27,90.0%,30,26,86.7%,30,23,76.7%,30,26,86.7%,30,24,80.0%,30,27,90.0%,30,25,83.3%,30,28,93.3%,30,27,90.0%,30,25,83.3%,30,26,86.7%,30,26,86.7%,30,27,90.0%,30,29,96.7%,30,26,86.7%,30,25,83.3%,30,27,90.0%,30,25,83.3%,30,27,90.0%,30,28,93.3%,30,27,90.0%,30,26,86.7%,30,26,86.7%,30,24,80.0%,30,24,80.0%,30,22,73.3%,30,25,83.3%,30,24,80.0%,30,26,86.7%,30,27,90.0%,30,27,90.0%,30,26,86.7%,30,25,83.3%,30,25,83.3%,30,25,83.3%,30,23,76.7%,30,24,80.0%,13,11,84.6%,30,25,83.3%,30,24,80.0%
South Of England Commissioning Region,,RXC,East Sussex Healthcare NHS Trust,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,19,17,89.5%,19,16,84.2%,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-,0,0,-,19,6,31.6%,19,15,78.9%,19,16,84.2%,0,0,-,0,0,-,11,10,90.9%,19,14,73.7%,19,6,31.6%,15,11,73.3%,0,0,-,8,3,37.5%,19,9,47.4%,19,13,68.4%,19,16,84.2%,19,17,89.5%,19,16,84.2%,19,14,73.7%,19,17,89.5%,19,18,94.7%,19,19,100.0%,11,10,90.9%,19,17,89.5%,19,16,84.2%,19,14,73.7%,19,13,68.4%,19,14,73.7%,19,16,84.2%,19,16,84.2%,19,16,84.2%,19,18,94.7%,19,17,89.5%,19,16,84.2%,19,10,52.6%,19,17,89.5%,19,16,84.2%,19,16,84.2%,19,16,84.2%,19,14,73.7%,19,13,68.4%,19,17,89.5%,19,8,42.1%,19,7,36.8%,19,16,84.2%,19,17,89.5%,19,7,36.8%,19,16,84.2%,19,11,57.9%,19,18,94.7%,19,19,100.0%,19,17,89.5%,19,8,42.1%,19,15,78.9%,19,18,94.7%,19,10,52.6%,19,17,89.5%,17,9,52.9%,19,13,68.4%,19,10,52.6%,19,12,63.2%,19,12,63.2%,19,13,68.4%,19,6,31.6%,19,12,63.2%,19,11,57.9%,19,15,78.9%,19,12,63.2%,19,7,36.8%,19,15,78.9%,19,16,84.2%,19,16,84.2%,19,16,84.2%,19,16,84.2%,19,14,73.7%,19,6,31.6%,19,16,84.2%,19,6,31.6%,16,10,62.5%,19,12,63.2%,19,11,57.9%,19,13,68.4%,19,13,68.4%,19,15,78.9%
South Of England Commissioning Region,,RDU,Frimley Health NHS Foundation Trust,24,21,87.5%,24,21,87.5%,24,20,83.3%,24,21,87.5%,24,22,91.7%,24,22,91.7%,24,22,91.7%,24,23,95.8%,24,22,91.7%,24,22,91.7%,24,20,83.3%,24,20,83.3%,24,20,83.3%,24,20,83.3%,24,22,91.7%,24,23,95.8%,24,23,95.8%,24,20,83.3%,24,21,87.5%,24,21,87.5%,24,21,87.5%,24,20,83.3%,24,21,87.5%,24,20,83.3%,24,20,83.3%,24,24,100.0%,24,23,95.8%,24,22,91.7%,24,23,95.8%,24,24,100.0%,24,20,83.3%,24,22,91.7%,24,17,70.8%,24,18,75.0%,24,20,83.3%,24,22,91.7%,24,22,91.7%,24,22,91.7%,24,22,91.7%,24,18,75.0%,24,22,91.7%,24,22,91.7%,24,22,91.7%,24,20,83.3%,24,22,91.7%,24,21,87.5%,24,22,91.7%,24,19,79.2%,24,18,75.0%,24,20,83.3%,24,22,91.7%,24,22,91.7%,24,23,95.8%,24,24,100.0%,24,22,91.7%,24,22,91.7%,24,22,91.7%,24,21,87.5%,24,23,95.8%,24,21,87.5%,24,21,87.5%,24,21,87.5%,24,20,83.3%,24,21,87.5%,24,20,83.3%,24,21,87.5%,24,22,91.7%,24,23,95.8%,24,23,95.8%,25,24,96.0%,24,24,100.0%,24,20,83.3%,24,22,91.7%,24,22,91.7%,24,23,95.8%,24,22,91.7%,24,22,91.7%,24,22,91.7%,24,22,91.7%,24,19,79.2%,24,19,79.2%,24,21,87.5%,24,19,79.2%,24,20,83.3%,24,23,95.8%,24,21,87.5%,24,22,91.7%,24,20,83.3%,24,19,79.2%,24,20,83.3%,24,21,87.5%,24,23,95.8%,24,23,95.8%,24,22,91.7%,24,23,95.8%,24,23,95.8%,24,21,87.5%,24,24,100.0%,24,22,91.7%,24,23,95.8%,24,23,95.8%,24,23,95.8%,24,21,87.5%,24,24,100.0%,24,23,95.8%
South Of England Commissioning Region,,RTE,Gloucestershire Hospitals NHS Foundation Trust,21,20,95.2%,21,19,90.5%,22,22,100.0%,22,21,95.5%,18,14,77.8%,17,13,76.5%,18,16,88.9%,19,16,84.2%,21,19,90.5%,23,23,100.0%,23,23,100.0%,18,17,94.4%,19,18,94.7%,19,16,84.2%,19,18,94.7%,24,20,83.3%,22,22,100.0%,22,19,86.4%,21,19,90.5%,20,16,80.0%,19,17,89.5%,19,17,89.5%,19,18,94.7%,20,20,100.0%,20,20,100.0%,21,21,100.0%,21,19,90.5%,21,20,95.2%,20,19,95.0%,19,16,84.2%,20,18,90.0%,20,18,90.0%,19,16,84.2%,20,16,80.0%,21,17,81.0%,19,15,78.9%,18,14,77.8%,19,16,84.2%,18,14,77.8%,19,17,89.5%,19,17,89.5%,21,21,100.0%,22,21,95.5%,18,16,88.9%,18,17,94.4%,22,21,95.5%,21,19,90.5%,20,18,90.0%,21,20,95.2%,21,21,100.0%,18,18,100.0%,22,22,100.0%,24,24,100.0%,21,21,100.0%,20,19,95.0%,19,17,89.5%,20,18,90.0%,23,22,95.7%,23,22,95.7%,18,16,88.9%,21,18,85.7%,20,15,75.0%,20,17,85.0%,18,16,88.9%,18,18,100.0%,24,24,100.0%,18,18,100.0%,22,22,100.0%,22,22,100.0%,22,21,95.5%,17,13,76.5%,23,23,100.0%,21,21,100.0%,17,16,94.1%,16,14,87.5%,16,13,81.3%,19,19,100.0%,23,23,100.0%,19,19,100.0%,20,19,95.0%,22,22,100.0%,20,20,100.0%,20,19,95.0%,22,22,100.0%,17,16,94.1%,18,17,94.4%,22,22,100.0%,20,19,95.0%,22,20,90.9%,20,15,75.0%,18,15,83.3%,21,18,85.7%,21,18,85.7%,21,18,85.7%,21,18,85.7%,19,16,84.2%,19,16,84.2%,17,13,76.5%,20,18,90.0%,19,19,100.0%,21,21,100.0%,20,18,90.0%,22,22,100.0%,19,16,84.2%,21,19,90.5%
South Of England Commissioning Region,,RN3,Great Western Hospitals NHS Foundation Trust,12,10,83.3%,12,12,100.0%,12,10,83.3%,12,9,75.0%,12,9,75.0%,12,10,83.3%,12,10,83.3%,12,11,91.7%,12,11,91.7%,12,10,83.3%,12,8,66.7%,12,10,83.3%,12,11,91.7%,12,11,91.7%,12,10,83.3%,12,11,91.7%,12,11,91.7%,12,9,75.0%,12,10,83.3%,12,9,75.0%,12,10,83.3%,12,12,100.0%,12,11,91.7%,12,9,75.0%,12,11,91.7%,12,11,91.7%,12,11,91.7%,12,11,91.7%,12,10,83.3%,12,11,91.7%,12,9,75.0%,12,10,83.3%,12,11,91.7%,12,11,91.7%,12,9,75.0%,12,8,66.7%,12,9,75.0%,12,10,83.3%,12,10,83.3%,12,10,83.3%,12,10,83.3%,12,10,83.3%,12,11,91.7%,12,11,91.7%,12,11,91.7%,12,11,91.7%,12,10,83.3%,12,10,83.3%,12,11,91.7%,12,8,66.7%,12,7,58.3%,12,12,100.0%,12,11,91.7%,12,9,75.0%,12,8,66.7%,12,8,66.7%,12,11,91.7%,12,10,83.3%,12,12,100.0%,12,10,83.3%,12,11,91.7%,12,9,75.0%,12,9,75.0%,12,8,66.7%,12,9,75.0%,12,11,91.7%,12,10,83.3%,12,10,83.3%,12,10,83.3%,12,9,75.0%,12,10,83.3%,12,9,75.0%,12,9,75.0%,12,11,91.7%,12,10,83.3%,12,10,83.3%,12,10,83.3%,12,10,83.3%,12,8,66.7%,12,8,66.7%,12,9,75.0%,12,10,83.3%,12,6,50.0%,12,7,58.3%,12,9,75.0%,12,10,83.3%,12,10,83.3%,12,10,83.3%,12,7,58.3%,12,10,83.3%,12,10,83.3%,12,8,66.7%,12,7,58.3%,12,8,66.7%,12,9,75.0%,12,9,75.0%,12,8,66.7%,12,9,75.0%,12,9,75.0%,12,9,75.0%,12,8,66.7%,12,9,75.0%,12,6,50.0%,12,9,75.0%,12,8,66.7%
South Of England Commissioning Region,,RN5,Hampshire Hospitals NHS Foundation Trust,23,18,78.3%,23,21,91.3%,23,21,91.3%,24,23,95.8%,25,25,100.0%,23,21,91.3%,23,21,91.3%,23,21,91.3%,23,19,82.6%,23,20,87.0%,23,21,91.3%,23,19,82.6%,23,18,78.3%,24,21,87.5%,25,19,76.0%,24,20,83.3%,23,21,91.3%,23,20,87.0%,24,18,75.0%,23,20,87.0%,23,20,87.0%,23,18,78.3%,24,20,83.3%,18,17,94.4%,17,14,82.4%,17,13,76.5%,17,14,82.4%,15,11,73.3%,23,15,65.2%,23,18,78.3%,23,19,82.6%,23,18,78.3%,24,20,83.3%,23,15,65.2%,23,15,65.2%,23,16,69.6%,23,15,65.2%,23,18,78.3%,23,20,87.0%,25,25,100.0%,23,21,91.3%,23,18,78.3%,26,22,84.6%,27,26,96.3%,26,26,100.0%,23,22,95.7%,24,21,87.5%,24,21,87.5%,24,21,87.5%,24,21,87.5%,23,21,91.3%,23,22,95.7%,23,19,82.6%,23,19,82.6%,23,18,78.3%,23,18,78.3%,23,20,87.0%,23,21,91.3%,23,20,87.0%,23,19,82.6%,23,18,78.3%,23,17,73.9%,23,19,82.6%,23,17,73.9%,23,17,73.9%,23,17,73.9%,23,14,60.9%,23,14,60.9%,23,11,47.8%,24,19,79.2%,24,20,83.3%,23,20,87.0%,23,20,87.0%,24,23,95.8%,23,20,87.0%,24,22,91.7%,24,19,79.2%,23,20,87.0%,23,20,87.0%,24,22,91.7%,23,16,69.6%,23,14,60.9%,23,15,65.2%,23,16,69.6%,24,16,66.7%,23,17,73.9%,24,20,83.3%,24,24,100.0%,25,23,92.0%,23,18,78.3%,24,20,83.3%,24,20,83.3%,24,23,95.8%,25,25,100.0%,23,20,87.0%,23,20,87.0%,24,23,95.8%,25,25,100.0%,25,24,96.0%,25,22,88.0%,23,20,87.0%,23,20,87.0%,23,22,95.7%,24,22,91.7%,23,20,87.0%
South Of England Commissioning Region,,R1F,Isle Of Wight NHS Trust,6,4,66.7%,6,4,66.7%,6,6,100.0%,6,4,66.7%,6,3,50.0%,6,3,50.0%,6,4,66.7%,6,6,100.0%,6,4,66.7%,6,5,83.3%,6,5,83.3%,6,5,83.3%,6,6,100.0%,6,6,100.0%,7,7,100.0%,6,6,100.0%,6,4,66.7%,6,5,83.3%,7,7,100.0%,6,4,66.7%,6,5,83.3%,7,7,100.0%,6,6,100.0%,6,5,83.3%,6,5,83.3%,7,7,100.0%,6,6,100.0%,7,7,100.0%,6,5,83.3%,6,4,66.7%,6,4,66.7%,6,5,83.3%,6,5,83.3%,6,5,83.3%,6,3,50.0%,6,3,50.0%,6,5,83.3%,6,5,83.3%,6,5,83.3%,6,6,100.0%,6,4,66.7%,6,5,83.3%,6,5,83.3%,6,5,83.3%,6,3,50.0%,6,5,83.3%,7,7,100.0%,8,8,100.0%,7,7,100.0%,7,7,100.0%,6,6,100.0%,6,5,83.3%,6,5,83.3%,6,5,83.3%,6,5,83.3%,6,4,66.7%,6,4,66.7%,6,6,100.0%,6,5,83.3%,6,3,50.0%,0,0,-,6,5,83.3%,6,2,33.3%,6,3,50.0%,6,4,66.7%,6,4,66.7%,6,3,50.0%,6,1,16.7%,6,3,50.0%,6,5,83.3%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,5,83.3%,6,4,66.7%,6,5,83.3%,6,4,66.7%,6,5,83.3%,6,5,83.3%,6,5,83.3%,6,5,83.3%,6,5,83.3%,6,4,66.7%,6,4,66.7%,6,5,83.3%,6,5,83.3%,6,5,83.3%,6,4,66.7%,6,4,66.7%,6,5,83.3%,6,6,100.0%,7,7,100.0%,6,6,100.0%,6,6,100.0%,6,6,100.0%,7,7,100.0%,7,7,100.0%,7,7,100.0%,8,8,100.0%,7,7,100.0%,7,7,100.0%,6,5,83.3%,6,5,83.3%,6,5,83.3%,6,6,100.0%
South Of England Commissioning Region,,RWF,Maidstone And Tunbridge Wells NHS Trust,16,10,62.5%,16,11,68.8%,16,13,81.3%,16,14,87.5%,16,9,56.3%,16,7,43.8%,16,8,50.0%,16,10,62.5%,16,9,56.3%,16,9,56.3%,16,13,81.3%,16,11,68.8%,16,9,56.3%,16,11,68.8%,16,15,93.8%,16,13,81.3%,16,16,100.0%,16,15,93.8%,16,14,87.5%,16,15,93.8%,16,15,93.8%,16,13,81.3%,16,11,68.8%,16,11,68.8%,16,11,68.8%,16,11,68.8%,16,11,68.8%,16,11,68.8%,16,11,68.8%,16,12,75.0%,16,13,81.3%,16,12,75.0%,16,11,68.8%,16,12,75.0%,16,10,62.5%,16,10,62.5%,16,9,56.3%,16,10,62.5%,16,12,75.0%,16,12,75.0%,16,12,75.0%,16,12,75.0%,16,10,62.5%,16,12,75.0%,16,9,56.3%,16,9,56.3%,16,9,56.3%,16,9,56.3%,16,9,56.3%,16,9,56.3%,16,11,68.8%,16,12,75.0%,16,14,87.5%,16,13,81.3%,16,12,75.0%,16,12,75.0%,16,14,87.5%,16,16,100.0%,16,12,75.0%,16,11,68.8%,16,11,68.8%,16,9,56.3%,16,11,68.8%,16,12,75.0%,16,10,62.5%,16,12,75.0%,16,13,81.3%,16,11,68.8%,16,11,68.8%,16,12,75.0%,16,12,75.0%,16,14,87.5%,16,13,81.3%,16,13,81.3%,16,12,75.0%,16,13,81.3%,16,13,81.3%,16,15,93.8%,16,16,100.0%,16,14,87.5%,16,14,87.5%,16,13,81.3%,16,14,87.5%,16,15,93.8%,16,15,93.8%,16,15,93.8%,16,16,100.0%,16,16,100.0%,16,15,93.8%,16,13,81.3%,16,14,87.5%,16,15,93.8%,16,15,93.8%,16,14,87.5%,16,15,93.8%,16,12,75.0%,16,13,81.3%,16,14,87.5%,16,15,93.8%,16,14,87.5%,16,13,81.3%,16,13,81.3%,16,13,81.3%,16,13,81.3%,16,12,75.0%
